1569646749536,1,0
1569646751643,1,1
1569646752443,2,0
1569646754500,2,1
1569646755301,2,0
1569646757355,2,1
1569646758155,1,0
1569646760213,1,1
1569646761014,2,0
1569646763070,2,1
1569646763870,2,0
1569646765926,2,1
1569646766727,2,0
1569646768785,2,1
1569646769586,1,0
1569646771642,1,1
1569646772443,2,0
1569646774499,2,1
1569646775301,1,0
1569646777356,1,1
1569646778157,1,0
1569646780228,1,1
1569646781029,1,0
1569646783082,1,1
1569646783883,1,0
1569646785938,1,1
1569646786739,2,0
1569646788798,2,1
1569646789598,2,0
1569646791655,2,1
1569646792455,2,0
1569646794511,2,1
1569646795313,2,0
1569646797368,2,1
1569646798169,2,0
1569646800230,2,1
1569646801031,2,0
1569646803087,2,1
1569646803887,2,0
1569646805941,2,1
1569646806742,2,0
1569646808798,2,1
1569646809599,1,0
1569646811656,1,1
1569646812457,2,0
1569646814512,2,1
1569646815313,2,0
1569646817366,2,1
1569646818167,2,0
1569646820225,2,1
1569646821026,2,0
1569646823082,2,1
1569646823884,2,0
1569646825937,2,1
1569646826738,2,0
1569646828794,2,1
1569646829595,2,0
1569646831647,2,1
1569646832448,2,0
1569646834509,2,1
1569646835309,2,0
1569646837363,2,1
1569646838164,2,0
1569646840244,2,1
1569646841045,2,0
1569646843098,2,1
1569646843899,1,0
1569646845952,1,1
1569646846753,2,0
1569646848808,2,1
1569646849608,1,0
1569646851663,1,1
1569646852463,2,0
1569646854517,2,1
1569646855317,2,0
1569646857370,2,1
1569646858171,2,0
1569646860230,2,1
1569646861031,2,0
1569646863085,2,1
1569646863886,2,0
1569646865941,2,1
1569646866742,2,0
1569646868798,2,1
1569646869599,2,0
1569646871654,2,1
1569646872455,2,0
1569646874509,2,1
1569646875310,1,0
1569646877364,1,1
1569646878166,2,0
1569646880223,2,1
1569646881024,2,0
1569646883076,2,1
1569646883877,1,0
1569646885930,1,1
1569646886731,2,0
1569646888788,2,1
1569646889589,2,0
1569646891643,2,1
1569646892444,2,0
1569646894507,2,1
1569646895308,2,0
1569646897362,2,1
1569646898162,2,0
1569646900226,2,1
1569646901027,2,0
1569646903083,2,1
1569646903884,2,0
1569646905941,2,1
1569646906742,2,0
1569646908796,2,1
1569646909597,2,0
1569646911651,2,1
1569646912452,2,0
1569646914506,2,1
1569646915307,2,0
1569646917361,2,1
1569646918161,2,0
1569646920221,2,1
1569646921022,2,0
1569646923076,2,1
1569646923877,2,0
1569646925931,2,1
1569646926732,2,0
1569646928787,2,1
1569646929588,2,0
1569646931642,2,1
1569646932443,2,0
1569646934499,2,1
1569646935301,1,0
1569646937355,1,1
1569646938156,2,0
1569646940215,2,1
1569646941016,1,0
1569646943070,1,1
1569646943870,2,0
1569646945926,2,1
1569646946727,2,0
1569646948781,2,1
1569646949582,1,0
1569646951634,1,1
1569646952435,2,0
1569646954504,2,1
1569646955305,2,0
1569646957358,2,1
1569646958159,2,0
1569646960230,2,1
1569646961031,2,0
1569646963087,2,1
1569646963888,1,0
1569646965945,1,1
1569646966746,2,0
1569646968804,2,1
1569646969604,2,0
1569646971658,2,1
1569646972459,2,0
1569646974512,2,1
1569646975313,2,0
1569646977366,2,1
1569646978167,1,0
1569646980230,1,1
1569646981031,2,0
1569646983087,2,1
1569646983888,2,0
1569646985941,2,1
1569646986742,2,0
1569646988804,2,1
1569646989604,2,0
1569646991659,2,1
1569646992460,2,0
1569646994515,2,1
1569646995315,2,0
1569646997369,2,1
1569646998170,2,0
1569647000224,2,1
1569647001025,2,0
1569647003086,2,1
1569647003887,2,0
1569647005939,2,1
1569647006740,2,0
1569647008796,2,1
1569647009597,1,0
1569647011651,1,1
1569647012453,2,0
1569647014509,2,1
1569647015310,2,0
1569647017363,2,1
1569647018164,1,0
1569647020233,1,1
1569647021033,2,0
1569647023086,2,1
1569647023887,1,0
1569647025942,1,1
1569647026743,1,0
1569647028800,1,1
1569647029601,2,0
1569647031654,2,1
1569647032455,2,0
1569647034509,2,1
1569647035310,2,0
1569647037374,2,1
1569647038175,2,0
1569647040237,2,1
1569647041038,2,0
1569647043099,2,1
1569647043900,2,0
1569647045957,2,1
1569647046758,2,0
1569647048828,2,1
1569647049629,2,0
1569647051681,2,1
1569647052482,1,0
1569647054537,1,1
1569647055338,2,0
1569647057392,2,1
1569647058193,2,0
1569647060251,2,1
1569647061052,2,0
1569647063105,2,1
1569647063906,1,0
1569647065960,1,1
1569647066761,2,0
1569647068822,2,1
1569647069623,1,0
1569647071677,1,1
1569647072478,1,0
1569647074534,1,1
1569647075335,2,0
1569647077387,2,1
1569647078188,1,0
1569647080258,1,1
1569647081059,2,0
1569647083116,2,1
1569647083916,2,0
1569647085969,2,1
1569647086770,2,0
1569647088824,2,1
1569647089625,2,0
1569647091678,2,1
1569647092479,2,0
1569647094534,2,1
1569647095335,2,0
1569647097389,2,1
1569647098190,2,0
1569647100263,2,1
1569647101064,1,0
1569647103119,1,1
1569647103920,2,0
1569647105973,2,1
1569647106774,1,0
1569647108843,1,1
