2019/10/25 09:50:59:330,1571964659330,52
2019/10/25 09:50:59:333,1571964659333,52
2019/10/25 09:50:59:334,1571964659334,52
2019/10/25 09:50:59:337,1571964659337,52
2019/10/25 09:50:59:338,1571964659338,52
2019/10/25 09:50:59:340,1571964659340,52
2019/10/25 09:50:59:342,1571964659342,52
2019/10/25 09:50:59:344,1571964659344,52
2019/10/25 09:50:59:347,1571964659347,52
2019/10/25 09:50:59:348,1571964659348,52
2019/10/25 09:50:59:350,1571964659350,52
2019/10/25 09:50:59:352,1571964659352,52
2019/10/25 09:50:59:354,1571964659354,52
2019/10/25 09:50:59:355,1571964659355,52
2019/10/25 09:50:59:358,1571964659358,51
2019/10/25 09:50:59:359,1571964659359,51
2019/10/25 09:50:59:362,1571964659362,52
2019/10/25 09:50:59:364,1571964659364,53
2019/10/25 09:50:59:365,1571964659365,52
2019/10/25 09:50:59:368,1571964659368,52
2019/10/25 09:50:59:370,1571964659370,52
2019/10/25 09:50:59:372,1571964659372,52
2019/10/25 09:50:59:373,1571964659373,52
2019/10/25 09:50:59:375,1571964659375,52
2019/10/25 09:50:59:378,1571964659378,52
2019/10/25 09:50:59:380,1571964659380,51
2019/10/25 09:50:59:382,1571964659382,52
2019/10/25 09:50:59:383,1571964659383,52
2019/10/25 09:50:59:385,1571964659385,52
2019/10/25 09:50:59:388,1571964659388,52
2019/10/25 09:50:59:389,1571964659389,52
2019/10/25 09:50:59:391,1571964659391,52
2019/10/25 09:50:59:393,1571964659393,52
2019/10/25 09:50:59:395,1571964659395,52
2019/10/25 09:50:59:397,1571964659397,52
2019/10/25 09:50:59:399,1571964659399,52
2019/10/25 09:50:59:402,1571964659402,52
2019/10/25 09:50:59:403,1571964659403,52
2019/10/25 09:50:59:404,1571964659404,52
2019/10/25 09:50:59:407,1571964659407,52
2019/10/25 09:50:59:409,1571964659409,52
2019/10/25 09:50:59:412,1571964659412,52
2019/10/25 09:50:59:413,1571964659413,52
2019/10/25 09:50:59:414,1571964659414,52
2019/10/25 09:50:59:417,1571964659417,52
2019/10/25 09:50:59:418,1571964659418,52
2019/10/25 09:50:59:421,1571964659421,52
2019/10/25 09:50:59:422,1571964659422,52
2019/10/25 09:50:59:424,1571964659424,52
2019/10/25 09:50:59:427,1571964659427,52
2019/10/25 09:50:59:428,1571964659428,52
2019/10/25 09:50:59:431,1571964659431,52
2019/10/25 09:50:59:433,1571964659433,52
2019/10/25 09:50:59:434,1571964659434,52
2019/10/25 09:50:59:436,1571964659436,52
2019/10/25 09:50:59:438,1571964659438,52
2019/10/25 09:50:59:440,1571964659440,52
2019/10/25 09:50:59:442,1571964659442,52
2019/10/25 09:50:59:444,1571964659444,52
2019/10/25 09:50:59:446,1571964659446,52
2019/10/25 09:50:59:448,1571964659448,52
2019/10/25 09:50:59:449,1571964659449,52
2019/10/25 09:50:59:452,1571964659452,52
2019/10/25 09:50:59:453,1571964659453,52
2019/10/25 09:50:59:455,1571964659455,52
2019/10/25 09:50:59:458,1571964659458,52
2019/10/25 09:50:59:459,1571964659459,52
2019/10/25 09:50:59:462,1571964659462,52
2019/10/25 09:50:59:464,1571964659464,52
2019/10/25 09:50:59:466,1571964659466,52
2019/10/25 09:50:59:467,1571964659467,51
2019/10/25 09:50:59:469,1571964659469,52
2019/10/25 09:50:59:471,1571964659471,52
2019/10/25 09:50:59:473,1571964659473,52
2019/10/25 09:50:59:476,1571964659476,52
2019/10/25 09:50:59:477,1571964659477,51
2019/10/25 09:50:59:479,1571964659479,51
2019/10/25 09:50:59:481,1571964659481,52
2019/10/25 09:50:59:486,1571964659486,52
2019/10/25 09:50:59:487,1571964659487,51
2019/10/25 09:50:59:488,1571964659488,51
2019/10/25 09:50:59:489,1571964659489,52
2019/10/25 09:50:59:491,1571964659491,52
2019/10/25 09:50:59:493,1571964659493,52
2019/10/25 09:50:59:496,1571964659496,52
2019/10/25 09:50:59:497,1571964659497,52
2019/10/25 09:50:59:498,1571964659498,51
2019/10/25 09:50:59:501,1571964659501,51
2019/10/25 09:50:59:503,1571964659503,51
2019/10/25 09:50:59:505,1571964659505,52
2019/10/25 09:50:59:507,1571964659507,52
2019/10/25 09:50:59:508,1571964659508,52
2019/10/25 09:50:59:511,1571964659511,52
2019/10/25 09:50:59:513,1571964659513,52
2019/10/25 09:50:59:515,1571964659515,52
2019/10/25 09:50:59:516,1571964659516,52
2019/10/25 09:50:59:518,1571964659518,51
2019/10/25 09:50:59:521,1571964659521,51
2019/10/25 09:50:59:522,1571964659522,52
2019/10/25 09:50:59:525,1571964659525,52
2019/10/25 09:50:59:526,1571964659526,52
2019/10/25 09:50:59:528,1571964659528,52
2019/10/25 09:50:59:530,1571964659530,52
2019/10/25 09:50:59:532,1571964659532,52
2019/10/25 09:50:59:535,1571964659535,52
2019/10/25 09:50:59:537,1571964659537,52
2019/10/25 09:50:59:539,1571964659539,52
2019/10/25 09:50:59:540,1571964659540,52
2019/10/25 09:50:59:542,1571964659542,52
2019/10/25 09:50:59:543,1571964659543,52
2019/10/25 09:50:59:546,1571964659546,52
2019/10/25 09:50:59:547,1571964659547,52
2019/10/25 09:50:59:549,1571964659549,52
2019/10/25 09:50:59:552,1571964659552,52
2019/10/25 09:50:59:554,1571964659554,52
2019/10/25 09:50:59:556,1571964659556,52
2019/10/25 09:50:59:557,1571964659557,52
2019/10/25 09:50:59:560,1571964659560,52
2019/10/25 09:50:59:561,1571964659561,52
2019/10/25 09:50:59:563,1571964659563,52
2019/10/25 09:50:59:566,1571964659566,52
2019/10/25 09:50:59:567,1571964659567,52
2019/10/25 09:50:59:570,1571964659570,52
2019/10/25 09:50:59:571,1571964659571,52
2019/10/25 09:50:59:573,1571964659573,52
2019/10/25 09:50:59:575,1571964659575,52
2019/10/25 09:50:59:577,1571964659577,52
2019/10/25 09:50:59:578,1571964659578,52
2019/10/25 09:50:59:581,1571964659581,52
2019/10/25 09:50:59:583,1571964659583,52
2019/10/25 09:50:59:585,1571964659585,52
2019/10/25 09:50:59:587,1571964659587,52
