1571964658392,1,0
1571964660495,1,1
1571964661297,2,0
1571964663353,2,1
1571964664155,2,0
1571964666207,2,1
1571964667008,1,0
1571964669061,1,1
1571964669862,2,0
1571964671919,2,1
1571964672720,2,0
1571964674776,2,1
1571964675577,2,0
1571964677629,2,1
1571964678431,1,0
1571964680486,1,1
1571964681288,2,0
1571964683343,2,1
1571964684145,1,0
1571964686202,1,1
1571964687004,1,0
1571964689061,1,1
1571964689861,1,0
1571964691918,1,1
1571964692719,1,0
1571964694773,1,1
1571964695574,2,0
1571964697630,2,1
1571964698431,2,0
1571964700485,2,1
1571964701290,2,0
1571964703347,2,1
1571964704148,2,0
1571964706206,2,1
1571964707007,2,0
1571964709061,2,1
1571964709862,2,0
1571964711916,2,1
1571964712717,2,0
1571964714770,2,1
1571964715572,2,0
1571964717626,2,1
1571964718427,1,0
1571964720481,1,1
1571964721282,2,0
1571964723339,2,1
1571964724140,2,0
1571964726194,2,1
1571964726995,2,0
1571964729049,2,1
1571964729850,2,0
1571964731903,2,1
1571964732704,2,0
1571964734758,2,1
1571964735559,2,0
1571964737612,2,1
1571964738413,2,0
1571964740469,2,1
1571964741270,2,0
1571964743324,2,1
1571964744125,2,0
1571964746179,2,1
1571964746979,2,0
1571964749034,2,1
1571964749835,2,0
1571964751890,2,1
1571964752690,1,0
1571964754743,1,1
1571964755544,2,0
1571964757598,2,1
1571964758400,1,0
1571964760453,1,1
1571964761254,2,0
1571964763307,2,1
1571964764113,2,0
1571964766195,2,1
1571964766996,2,0
1571964769049,2,1
1571964769851,2,0
1571964771908,2,1
1571964772709,2,0
1571964774764,2,1
1571964775565,2,0
1571964777620,2,1
1571964778422,2,0
1571964780479,2,1
1571964781279,2,0
1571964783335,2,1
1571964784136,1,0
1571964786188,1,1
1571964786989,2,0
1571964789043,2,1
1571964789844,2,0
1571964791900,2,1
1571964792701,1,0
1571964794755,1,1
1571964795556,2,0
1571964797610,2,1
1571964798411,2,0
1571964800465,2,1
1571964801266,2,0
1571964803320,2,1
