1571972716962,1,0
1571972719059,1,1
1571972719860,2,0
1571972721916,2,1
1571972722717,2,0
1571972724771,2,1
1571972725573,1,0
1571972727624,1,1
1571972728425,2,0
1571972730484,2,1
1571972731286,2,0
1571972733338,2,1
1571972734140,2,0
1571972736194,2,1
1571972736994,1,0
1571972739048,1,1
1571972739849,2,0
1571972741903,2,1
1571972742704,1,0
1571972744756,1,1
1571972745557,1,0
1571972747611,1,1
1571972748412,1,0
1571972750470,1,1
1571972751271,1,0
1571972753327,1,1
1571972754127,2,0
1571972756181,2,1
1571972756982,2,0
1571972759035,2,1
1571972759841,2,0
1571972761896,2,1
1571972762697,2,0
1571972764750,2,1
1571972765552,2,0
1571972767607,2,1
1571972768408,2,0
1571972770495,2,1
1571972771296,2,0
1571972773351,2,1
1571972774152,2,0
1571972776205,2,1
1571972777006,1,0
1571972779059,1,1
1571972779860,2,0
1571972781913,2,1
1571972782715,2,0
1571972784770,2,1
1571972785571,2,0
1571972787623,2,1
1571972788424,2,0
1571972790478,2,1
1571972791279,2,0
1571972793333,2,1
1571972794134,2,0
1571972796188,2,1
1571972796989,2,0
1571972799044,2,1
1571972799844,2,0
1571972801900,2,1
1571972802701,2,0
1571972804755,2,1
1571972805556,2,0
1571972807610,2,1
1571972808412,2,0
1571972810466,2,1
1571972811267,1,0
1571972813326,1,1
1571972814127,2,0
1571972816186,2,1
1571972816987,1,0
1571972819043,1,1
1571972819843,2,0
1571972821895,2,1
1571972822696,2,0
1571972824751,2,1
1571972825553,2,0
1571972827606,2,1
1571972828407,2,0
1571972830464,2,1
1571972831265,2,0
1571972833320,2,1
1571972834122,2,0
1571972836175,2,1
1571972836977,2,0
1571972839034,2,1
1571972839835,2,0
1571972841890,2,1
1571972842691,1,0
1571972844748,1,1
1571972845549,2,0
1571972847603,2,1
1571972848404,2,0
1571972850459,2,1
1571972851261,1,0
1571972853315,1,1
1571972854116,2,0
1571972856167,2,1
1571972856968,2,0
1571972859022,2,1
1571972859823,2,0
1571972861878,2,1
1571972862679,2,0
1571972864731,2,1
1571972865532,2,0
1571972867585,2,1
1571972868386,2,0
1571972870439,2,1
1571972871240,2,0
1571972873293,2,1
1571972874094,2,0
1571972876156,2,1
1571972876956,2,0
1571972879012,2,1
1571972879813,2,0
1571972881867,2,1
1571972882668,2,0
1571972884721,2,1
1571972885522,2,0
1571972887575,2,1
1571972888376,2,0
1571972890433,2,1
1571972891233,2,0
1571972893291,2,1
1571972894093,2,0
1571972896148,2,1
1571972896949,2,0
1571972899004,2,1
1571972899805,2,0
1571972901860,2,1
1571972902661,1,0
1571972904716,1,1
1571972905517,2,0
1571972907573,2,1
1571972908374,1,0
1571972910427,1,1
1571972911228,2,0
1571972913282,2,1
1571972914083,2,0
1571972916136,2,1
1571972916937,1,0
1571972918990,1,1
1571972919791,2,0
1571972921847,2,1
1571972922647,2,0
1571972924701,2,1
1571972925502,2,0
1571972927559,2,1
1571972928360,2,0
1571972930414,2,1
1571972931215,1,0
1571972933271,1,1
1571972934072,2,0
1571972936126,2,1
1571972936927,2,0
1571972938980,2,1
1571972939781,2,0
1571972941837,2,1
1571972942638,2,0
1571972944697,2,1
1571972945498,1,0
1571972947553,1,1
1571972948354,2,0
1571972950407,2,1
1571972951208,2,0
1571972953260,2,1
1571972954062,2,0
1571972956117,2,1
1571972956918,2,0
1571972958978,2,1
1571972959780,2,0
1571972961834,2,1
1571972962635,2,0
1571972964689,2,1
1571972965491,2,0
1571972967549,2,1
1571972968350,2,0
1571972970409,2,1
1571972971210,2,0
1571972973265,2,1
1571972974066,2,0
1571972976119,2,1
1571972976920,1,0
1571972978981,1,1
1571972979782,2,0
1571972981833,2,1
1571972982635,2,0
1571972984690,2,1
1571972985491,1,0
1571972987547,1,1
1571972988348,2,0
1571972990401,2,1
1571972991202,1,0
1571972993261,1,1
1571972994061,1,0
1571972996116,1,1
1571972996917,2,0
1571972998971,2,1
1571972999772,2,0
1571973001826,2,1
1571973002627,2,0
1571973004679,2,1
1571973005480,2,0
1571973007536,2,1
1571973008338,2,0
1571973010394,2,1
1571973011195,2,0
1571973013252,2,1
1571973014053,2,0
1571973016107,2,1
1571973016908,2,0
1571973018959,2,1
1571973019760,1,0
1571973021811,1,1
1571973022613,2,0
1571973024668,2,1
1571973025469,2,0
1571973027528,2,1
1571973028329,2,0
1571973030384,2,1
1571973031185,1,0
1571973033241,1,1
1571973034042,2,0
1571973036094,2,1
1571973036895,1,0
1571973038950,1,1
1571973039751,1,0
1571973041803,1,1
1571973042605,2,0
1571973044658,2,1
1571973045459,1,0
1571973047517,1,1
1571973048318,2,0
1571973050369,2,1
1571973051170,2,0
1571973053224,2,1
1571973054025,2,0
1571973056082,2,1
1571973056883,2,0
1571973058937,2,1
1571973059738,2,0
1571973061793,2,1
1571973062594,2,0
1571973064644,2,1
1571973065446,2,0
1571973067501,2,1
1571973068302,1,0
1571973070358,1,1
1571973071158,2,0
1571973073213,2,1
1571973074014,1,0
1571973076068,1,1
1571973076869,2,0
1571973078925,2,1
