1569734935757,1,0
1569734937864,1,1
1569734938666,2,0
1569734940722,2,1
1569734941523,2,0
1569734943579,2,1
1569734944381,1,0
1569734946437,1,1
1569734947238,2,0
1569734949292,2,1
1569734950093,2,0
1569734952148,2,1
1569734952949,2,0
1569734955006,2,1
1569734955808,1,0
1569734957865,1,1
1569734958667,2,0
1569734960723,2,1
1569734961524,1,0
1569734963578,1,1
1569734964379,1,0
1569734966434,1,1
1569734967235,1,0
1569734969292,1,1
1569734970092,1,0
1569734972147,1,1
1569734972947,2,0
1569734975003,2,1
1569734975805,2,0
1569734977863,2,1
1569734978668,2,0
1569734980725,2,1
1569734981526,2,0
1569734983581,2,1
1569734984382,2,0
1569734986436,2,1
1569734987237,2,0
1569734989295,2,1
1569734990096,2,0
1569734992148,2,1
1569734992950,2,0
1569734995009,2,1
1569734995810,1,0
1569734997870,1,1
1569734998671,2,0
1569735000729,2,1
1569735001530,2,0
1569735003584,2,1
1569735004385,2,0
1569735006440,2,1
1569735007241,2,0
1569735009294,2,1
1569735010095,2,0
1569735012154,2,1
1569735012956,2,0
1569735015011,2,1
1569735015813,2,0
1569735017866,2,1
1569735018666,2,0
1569735020722,2,1
1569735021523,2,0
1569735023584,2,1
1569735024386,2,0
1569735026443,2,1
1569735027244,2,0
1569735029300,2,1
1569735030101,1,0
1569735032156,1,1
1569735032956,2,0
1569735035020,2,1
1569735035821,1,0
1569735037876,1,1
1569735038677,2,0
1569735040732,2,1
1569735041533,2,0
1569735043587,2,1
1569735044387,2,0
1569735046443,2,1
1569735047244,2,0
1569735049299,2,1
1569735050100,2,0
1569735052157,2,1
1569735052958,2,0
1569735055014,2,1
1569735055815,2,0
1569735057871,2,1
1569735058672,2,0
1569735060730,2,1
1569735061531,1,0
1569735063583,1,1
1569735064385,2,0
1569735066439,2,1
1569735067239,2,0
1569735069296,2,1
1569735070097,1,0
1569735072154,1,1
1569735072955,2,0
1569735075009,2,1
1569735075810,2,0
1569735077865,2,1
1569735078666,2,0
1569735080720,2,1
1569735081521,2,0
1569735083574,2,1
1569735084375,2,0
1569735086431,2,1
1569735087232,2,0
1569735089291,2,1
1569735090092,2,0
1569735092147,2,1
