1571973115399,1,0
1571973117500,1,1
1571973118301,2,0
1571973120363,2,1
1571973121165,2,0
1571973123218,2,1
1571973124019,1,0
1571973126076,1,1
1571973126877,2,0
1571973128930,2,1
1571973129731,2,0
1571973131783,2,1
1571973132584,2,0
1571973134635,2,1
1571973135436,1,0
1571973137488,1,1
1571973138289,2,0
1571973140346,2,1
1571973141146,1,0
1571973143201,1,1
1571973144002,1,0
1571973146058,1,1
1571973146859,1,0
1571973148913,1,1
1571973149714,1,0
1571973151768,1,1
1571973152569,2,0
1571973154624,2,1
1571973155424,2,0
1571973157477,2,1
1571973158279,2,0
1571973160331,2,1
1571973161132,2,0
1571973163187,2,1
1571973163988,2,0
1571973165063,2,1
1571973165864,2,0
1571973167920,2,1
1571973168721,2,0
1571973170785,2,1
1571973171586,2,0
1571973173639,2,1
1571973174440,1,0
1571973176493,1,1
1571973177294,2,0
1571973179346,2,1
1571973180147,2,0
1571973182198,2,1
1571973182999,2,0
1571973185049,2,1
1571973185850,2,0
1571973187901,2,1
1571973188702,2,0
1571973190758,2,1
1571973191559,2,0
1571973193618,2,1
1571973194419,2,0
1571973196476,2,1
1571973197277,2,0
1571973199329,2,1
1571973200130,2,0
1571973202183,2,1
1571973202983,2,0
1571973205036,2,1
1571973205837,2,0
1571973207890,2,1
1571973208692,1,0
1571973210748,1,1
1571973211549,2,0
1571973213608,2,1
1571973214409,1,0
1571973216465,1,1
1571973217265,2,0
1571973219319,2,1
1571973220120,2,0
1571973222174,2,1
1571973222976,2,0
1571973225030,2,1
1571973225831,2,0
1571973227885,2,1
1571973228686,2,0
1571973230737,2,1
1571973231538,2,0
1571973233593,2,1
1571973234394,2,0
1571973236446,2,1
1571973237247,2,0
1571973239301,2,1
1571973240105,1,0
1571973242165,1,1
1571973242966,2,0
1571973245019,2,1
1571973245819,2,0
1571973247875,2,1
1571973248676,1,0
1571973250730,1,1
1571973251531,2,0
1571973253584,2,1
1571973254385,2,0
1571973256435,2,1
1571973257237,2,0
1571973259292,2,1
1571973260093,2,0
1571973262146,2,1
1571973262947,2,0
1571973265002,2,1
1571973265803,2,0
1571973267857,2,1
1571973268658,2,0
1571973270710,2,1
1571973271512,2,0
1571973273566,2,1
1571973274367,2,0
1571973276420,2,1
1571973277222,2,0
1571973279274,2,1
1571973280075,2,0
1571973282131,2,1
1571973282932,2,0
1571973284986,2,1
1571973285787,2,0
1571973287846,2,1
1571973288647,2,0
1571973290704,2,1
1571973291504,2,0
1571973293563,2,1
1571973294364,2,0
1571973296416,2,1
1571973297217,2,0
1571973299272,2,1
1571973300073,1,0
1571973302131,1,1
1571973302932,2,0
1571973304983,2,1
1571973305784,1,0
1571973307835,1,1
1571973308636,2,0
1571973310692,2,1
1571973311493,2,0
1571973313547,2,1
1571973314348,1,0
1571973316405,1,1
1571973317206,2,0
1571973319259,2,1
1571973320060,2,0
1571973322117,2,1
1571973322918,2,0
1571973324971,2,1
1571973325772,2,0
1571973327827,2,1
1571973328628,1,0
1571973330680,1,1
1571973331481,2,0
1571973333533,2,1
1571973334334,2,0
1571973336388,2,1
1571973337190,2,0
1571973339240,2,1
1571973340041,2,0
1571973342095,2,1
1571973342896,1,0
1571973344955,1,1
1571973345756,2,0
1571973347808,2,1
1571973348609,2,0
1571973350662,2,1
1571973351462,2,0
1571973353516,2,1
1571973354317,2,0
1571973356370,2,1
1571973357171,2,0
1571973359225,2,1
1571973360043,2,0
1571973362106,2,1
1571973362907,2,0
1571973364961,2,1
1571973365761,2,0
1571973367816,2,1
1571973368618,2,0
1571973370672,2,1
1571973371473,2,0
1571973373525,2,1
1571973374327,1,0
1571973376378,1,1
1571973377179,2,0
1571973379234,2,1
1571973380034,2,0
1571973382091,2,1
1571973382893,1,0
1571973384943,1,1
1571973385744,2,0
1571973387801,2,1
1571973388603,1,0
1571973390657,1,1
1571973391458,1,0
1571973393510,1,1
1571973394310,2,0
1571973396366,2,1
1571973397167,2,0
1571973399218,2,1
1571973400019,2,0
1571973402075,2,1
1571973402876,2,0
1571973404931,2,1
1571973405732,2,0
1571973407787,2,1
1571973408588,2,0
1571973410654,2,1
1571973411454,2,0
1571973413509,2,1
1571973414310,2,0
1571973416364,2,1
1571973417165,1,0
1571973419222,1,1
1571973420042,2,0
1571973422110,2,1
1571973422911,2,0
1571973424961,2,1
1571973425762,2,0
1571973427816,2,1
1571973428617,1,0
1571973430671,1,1
1571973431472,2,0
1571973433525,2,1
1571973434327,1,0
1571973436377,1,1
1571973437178,1,0
1571973439232,1,1
1571973440033,2,0
1571973442086,2,1
1571973442887,1,0
1571973444943,1,1
1571973445743,2,0
1571973447801,2,1
1571973448602,2,0
1571973450653,2,1
1571973451454,2,0
1571973453509,2,1
1571973454311,2,0
1571973456366,2,1
1571973457167,2,0
1571973459218,2,1
1571973460018,2,0
1571973462074,2,1
1571973462875,2,0
1571973464928,2,1
1571973465729,1,0
1571973467781,1,1
1571973468581,2,0
1571973470634,2,1
1571973471434,1,0
1571973473490,1,1
1571973474292,2,0
1571973476348,2,1
